modelid,catchid,calib_01,calib_02,calib_03,calib_04,calib_05,calib_06,calib_07,calib_08,calib_09,calib_10,calib_11,calib_12,calib_13,calib_14,calib_15,calib_16,calib_17,calib_18,calib_19,calib_20,valid_01,valid_02,valid_03,valid_04,valid_05,valid_06,valid_07,valid_08,valid_09,valid_10,valid_11,valid_12,valid_13,valid_14,valid_15,valid_16,valid_17,valid_18,valid_19,valid_20,median_cc,max_cc,min_cc,sd_cc,median_vv,max_vv,min_vv,sd_vv,corr_mx_vv
64,1,0.742820353354225,0.744569885188198,0.754198344759687,0.749613334197144,0.753231688901778,0.7555800978656,0.754035047075044,0.757020621214662,0.755282565069302,0.747905202085045,0.758244156512187,0.709385139259833,0.753804278220789,0.751148417519501,0.749361516480372,0.753287153112544,0.753000152794262,0.755384284902795,0.742499560706687,0.750141725434224,0.589159843643717,0.588628916920891,0.615685496147516,0.608793540729752,0.625397056637693,0.631857173066961,0.638666359933058,0.631170548101928,0.615175988325473,0.598186249403605,0.624408324599428,0.491362377710344,0.618045875003167,0.606175883999032,0.618899631992411,0.611942165787999,0.608342696187208,0.615334050025815,0.58066659401982,0.593617308940669,0.75311592084802,0.758244156512187,0.709385139259833,0.0104442396716891,0.613559077056736,0.638666359933058,0.491362377710344,0.0310257273831467,0.624408324599428
65,1,0.565281139388323,0.571720753613932,0.566097615237896,0.56361570121276,0.565900461445589,0.570245581479862,0.569249368552567,0.570211154164613,0.569837748648794,0.568738095202999,0.571973189921606,0.571738772902168,0.565284522995272,0.570050723549554,0.571464419437335,0.571698835811822,0.565264157235369,0.563955571277325,0.566042931390988,0.571749384778655,0.460427987098132,0.455621910818723,0.449551467183102,0.466628928823242,0.450218040501612,0.45208113873577,0.461364955284345,0.464332673186955,0.463236308661321,0.451947975575489,0.458254138161089,0.455341538810341,0.460895984756308,0.460008771826673,0.460981451053257,0.462650797970952,0.453526651452427,0.452572419085386,0.434977688550763,0.445571794676379,0.569543558600681,0.571973189921606,0.56361570121276,0.002969469265833,0.456938024489906,0.466628928823242,0.434977688550763,0.00751576608388841,0.458254138161089
66,1,0.584154728530831,0.582156693309928,0.582592464536338,0.581333250416395,0.582654173760144,0.58069370448525,0.584646000513578,0.58128860531549,0.579335858033754,0.582403775686265,0.582205249026963,0.582761487675854,0.581221074767092,0.582595592922621,0.579671528782589,0.579719953652105,0.585716822123633,0.581478533246722,0.582475858434111,0.582858654379981,0.471491679723246,0.475255625187775,0.473240946994024,0.479551612774916,0.463406598387528,0.468160622869683,0.47643911004628,0.476748342958418,0.476986756889958,0.472823717318545,0.462703714484351,0.467244003391165,0.481029027806584,0.479496369085869,0.467411746277527,0.473739804635903,0.463088150205935,0.471603011353777,0.472692791848612,0.46630938215999,0.582304512356614,0.585716822123633,0.579335858033754,0.00161288901496838,0.472758254583579,0.481029027806584,0.462703714484351,0.00566184737092035,0.463088150205935
67,1,0.755071593841625,0.703783504555571,0.744029777178045,0.671899178492104,0.625139971081104,0.744043028336307,0.629195124020776,0.662902471962338,0.741907315107203,0.752189299170972,0.700508807986515,0.673085320728354,0.630115782950593,0.754689700606273,0.703131864535539,0.624175905735122,0.706179591230087,0.706190915810075,0.752078771451019,0.708191457135326,0.634930335166526,0.491784805986496,0.6159377644489,0.48001548755456,0.497782604749769,0.606070734399038,0.475038420782491,0.481825719400249,0.59424829108106,0.634261853516284,0.49595384437531,0.479464928265971,0.488747771369655,0.639253363576887,0.489451428439865,0.511883725367865,0.496438240979347,0.491143237490583,0.626612265212272,0.491771346723983,0.704981547892829,0.755071593841625,0.624175905735122,0.0466772385916681,0.496196042677329,0.639253363576887,0.475038420782491,0.0655030674406076,0.634930335166526
68,1,0.621254696539084,0.624698745173582,0.626052708511863,0.624768097997157,0.625365615677644,0.616685234028295,0.582322545372722,0.623567644631496,0.623261081633249,0.57991194268871,0.622242550993948,0.625830282884408,0.581877063586749,0.579731522918662,0.623407604840983,0.622351167399087,0.578747690116713,0.580287453648319,0.62560834454178,0.624893037244783,0.514612972023203,0.509757612083705,0.51704520208862,0.506526540599267,0.512829917601375,0.498275242189749,0.481438050943129,0.519245708818071,0.519301603192948,0.488544606137985,0.518868312015797,0.512189217926447,0.48808320557631,0.496618155520566,0.522131590320326,0.522496925124264,0.484170038733647,0.480699932462819,0.522000043938918,0.502266236689833,0.622806124516168,0.626052708511863,0.578747690116713,0.0203743067166615,0.510973415005076,0.522496925124264,0.480699932462819,0.0147054015907629,0.51704520208862
69,1,0.583848153937439,0.629836616907027,0.631334324296859,0.629886953440742,0.6394784962534,0.58708251058709,0.584465377186912,0.628721711229109,0.640081533642675,0.630717066520253,0.640978518612313,0.635028694650628,0.630438804877977,0.58424147059084,0.627911283678422,0.630507042087999,0.629776483322763,0.632204043063632,0.638253765254752,0.629606121107779,0.498845173038803,0.517902046618701,0.516140768675093,0.519909431590369,0.529813993072713,0.504538322326184,0.49633138568694,0.507212542708532,0.505750719460971,0.532361394509148,0.512634193147553,0.526059439749369,0.525140382793883,0.494655006012245,0.544033655467793,0.515443756515265,0.52063181580774,0.522097839968328,0.530778930589412,0.515101512580729,0.630162879159359,0.640978518612313,0.583848153937439,0.0200512889851342,0.517021407646897,0.544033655467793,0.494655006012245,0.0129292097648361,0.512634193147553
70,1,0.707279537282987,0.625789934905769,0.703077558387373,0.74085044480382,0.708046032485991,0.752184057057334,0.672749937687001,0.616488556729701,0.708897030739244,0.666389417067626,0.704106030470039,0.581471414344167,0.754325251066874,0.74906835204852,0.702946964636123,0.736229808817973,0.673569545743996,0.598223175160526,0.748955488926037,0.669350516589594,0.483631153016676,0.508631708710234,0.491354881636667,0.585045523169524,0.488063144715884,0.634866700892562,0.495329225054066,0.483756117480734,0.494532806267536,0.483629589486452,0.554273749999367,0.484197832893109,0.621675421157509,0.588552415571985,0.486655766810009,0.613268277740329,0.497391778622903,0.498224470366446,0.61716291249875,0.484654184633325,0.703591794428706,0.754325251066874,0.581471414344167,0.0525512457196717,0.496360501838485,0.634866700892562,0.483629589486452,0.056981989215526,0.621675421157509
71,1,0.536859394933057,0.626193948822341,0.581633202403934,0.627826622930675,0.579871861124701,0.620535168355714,0.633891971823749,0.579416278250646,0.575340789027937,0.624841999822612,0.579581039590575,0.626933732680092,0.624877891515228,0.62475338607324,0.62169659239859,0.626241018466517,0.62651432835839,0.580507300832459,0.580594524913152,0.626996130668383,0.432848441580937,0.512827451262011,0.487266809440088,0.473430505286618,0.488302622964713,0.531845931016282,0.493251538604997,0.477596672092153,0.484678169032766,0.518853281608386,0.491033038504372,0.510495115261383,0.517851635653857,0.51416248283551,0.531466353430406,0.515055832388175,0.513017140959578,0.490996873574405,0.494439505076078,0.516063957091123,0.623224989235915,0.633891971823749,0.536859394933057,0.0276997115879759,0.50246731016873,0.531845931016282,0.432848441580937,0.0232782564222207,0.493251538604997
72,1,0.637562547590549,0.628889363310715,0.6390207151391,0.628784368387568,0.625640913359389,0.582357659204882,0.62826214174517,0.585486036817837,0.64216291832328,0.633217642657606,0.583076306576387,0.58415783673493,0.584921506002407,0.636902449624994,0.62932349907043,0.640629866239856,0.623892895047512,0.631319234010387,0.637259571544798,0.626299971423062,0.507298340011062,0.506517771893177,0.50749796579974,0.512288591204399,0.522397919391469,0.498510599266153,0.510999847517904,0.488773959263487,0.505874602065857,0.515503096577882,0.492396463951772,0.503748080706382,0.492745642904006,0.507380684570536,0.516556613747696,0.523149551343599,0.521761052622686,0.522984790677972,0.531750611501288,0.503370794840789,0.628836865849141,0.64216291832328,0.582357659204882,0.0221881338427676,0.507439325185138,0.531750611501288,0.488773959263487,0.0114829059949929,0.505874602065857
73,1,0.752110074990538,0.740033710277183,0.755383734504556,0.750698791231508,0.747974838091812,0.7530937140885,0.751329814054209,0.749660484560878,0.756340728122236,0.753345736808162,0.753691956063249,0.749274143408349,0.749225685229372,0.755341728530961,0.547741478833349,0.753355523702984,0.751723066927308,0.755531156669017,0.561405886635876,0.754262700267731,0.616092302341168,0.629986606933396,0.604816875796147,0.598079194274557,0.585482419596047,0.627184418201511,0.60455332463454,0.592901806277749,0.62012190828066,0.61425094583438,0.616028966869173,0.599314101844744,0.577890434524107,0.612440525557934,0.468813492940854,0.597694529504574,0.632439152117286,0.604801977727399,0.459157996386512,0.590501261994346,0.751916570958923,0.756340728122236,0.547741478833349,0.0608525058604369,0.604677651180969,0.632439152117286,0.459157996386512,0.0463653257573301,0.62012190828066
74,1,0.565653983336815,0.565021359473769,0.565793908972122,0.566444087047874,0.561280456051704,0.564920855983929,0.564445484120571,0.542597123927592,0.566408977785386,0.565415523926817,0.564931043672998,0.565985582797956,0.56497110666404,0.565072807210287,0.565851558467392,0.566221144109277,0.548946961215374,0.565697779398915,0.547817270005595,0.562410437179055,0.450302439602922,0.45909808229728,0.458845348356735,0.453358856562471,0.471413088939333,0.460477808309979,0.4632482014037,0.393679689546819,0.44927194612927,0.458027356890482,0.459492166880823,0.452629797942532,0.46106576818577,0.461096338034831,0.455575583918665,0.455256368804572,0.426443116292414,0.45813409258306,0.423816075242258,0.454813243853958,0.565047083342028,0.566444087047874,0.542597123927592,0.00702727218076808,0.456801470404574,0.471413088939333,0.393679689546819,0.0175475372597183,0.453358856562471
75,1,0.573837925461258,0.574865072811484,0.574686482678966,0.578597528604127,0.576254999626858,0.573499639110594,0.57201957132816,0.573962939058193,0.575029083835184,0.5757257101378,0.573202127329378,0.576092003827453,0.574465309347047,0.570111935380202,0.568380543111833,0.565907037194888,0.576098743641065,0.575148315731743,0.575825384796582,0.572369674252283,0.480358128510342,0.478276077763538,0.478978907341921,0.461232917783585,0.451855020861474,0.481009282462105,0.486977418992923,0.478628157545964,0.476947477887064,0.470673513206038,0.482776222621898,0.475720219904295,0.478920791681793,0.487921917498953,0.485356365965279,0.499858873192702,0.459538844696875,0.476107696734258,0.455812456427326,0.485961439648004,0.574575896013007,0.578597528604127,0.565907037194888,0.00293835892708329,0.478774474613879,0.499858873192702,0.451855020861474,0.0117847499083267,0.461232917783585
76,1,0.74637070386525,0.668028631550049,0.668382753964741,0.753523183860461,0.676567002913023,0.674859382899622,0.679026886226372,0.66892952856909,0.616154839476818,0.670476770002112,0.669038877657107,0.669446059770236,0.667707200650624,0.67567997630702,0.678013423133579,0.676960646833397,0.683430412966219,0.668679596644482,0.667369310440271,0.667682707699213,0.615178095242932,0.507286612508568,0.524579685943259,0.617692218624673,0.505719363542864,0.497053215258281,0.509632667773566,0.519279294735785,0.505166511496708,0.52680109073936,0.510897869202062,0.512106987340389,0.505948312670774,0.507979960525092,0.508944360922965,0.518838068666935,0.50657714087088,0.508484881551968,0.50919233694345,0.514600130198089,0.669961414886174,0.753523183860461,0.616154839476818,0.0282276825345045,0.509412502358508,0.617692218624673,0.497053215258281,0.0331728700267723,0.617692218624673
77,1,0.624845632911116,0.617705773300656,0.622234139396621,0.623826252830207,0.622729298014842,0.618412628818223,0.624104894663117,0.618375801316971,0.617924397961283,0.620621234143002,0.61538362057012,0.61659631046301,0.61601270541778,0.624403622364422,0.614606876288467,0.626233152690816,0.625274813287115,0.622441962441144,0.631715916891917,0.614581102072577,0.506016913905111,0.523125228471192,0.522575974452659,0.523200818730137,0.527970317482457,0.515741197689173,0.494343028998542,0.513957764100342,0.507172051225617,0.51724061564172,0.486496237571215,0.530172972220264,0.491341138958464,0.51742589933396,0.509002104783867,0.50903151330488,0.515175225650327,0.5280351424037,0.472320738734453,0.511895397687834,0.621427686769811,0.631715916891917,0.614581102072577,0.00460440538909756,0.514566494875335,0.530172972220264,0.472320738734453,0.0150663777407392,0.472320738734453
78,1,0.631968679222296,0.627501278277012,0.623971566461643,0.628848035147518,0.637870143369691,0.628740736872429,0.62018553946364,0.634240632384214,0.620546727173923,0.628576491169861,0.635059342378439,0.620657788416783,0.619157667708933,0.643017306044315,0.620037621130563,0.627917773109608,0.618826380542959,0.617710113742419,0.619223772701041,0.621439673663652,0.528907298596719,0.526144435986641,0.539164156058366,0.523796318909773,0.518293341433065,0.521881477722612,0.517805277925252,0.512680367944738,0.511756587950249,0.510860718454363,0.483676025128377,0.515821581357688,0.499324717015241,0.498381342361456,0.527684851259589,0.509327533592433,0.500963176272989,0.516413076132099,0.532449444162881,0.542169741655633,0.625736422369327,0.643017306044315,0.617710113742419,0.00728459090032405,0.517109177028676,0.542169741655633,0.483676025128377,0.0144116723785171,0.498381342361456
79,1,0.678107484030464,0.617854655815552,0.668565205840595,0.668720866920462,0.751952216423581,0.674034842942479,0.68186388359944,0.685714498291405,0.666668162576633,0.668895008412913,0.617246237579829,0.668381072311114,0.668280009643104,0.687555936313346,0.66904757861601,0.62710169882349,0.677813634045615,0.750043684505028,0.667114686644871,0.678933196687239,0.496208709234741,0.529550867764822,0.504538504533157,0.515105677178238,0.634338358371803,0.507678437708963,0.502064864026237,0.496999266046375,0.525472291780523,0.511575135852707,0.492287851974749,0.504845753377844,0.500614804763976,0.492283264738448,0.523835459517229,0.515195706023853,0.501806540368668,0.599069497501936,0.518031138650815,0.5043225635497,0.668971293514462,0.751952216423581,0.617246237579829,0.0333577893852239,0.506262095543404,0.634338358371803,0.492283264738448,0.035599969101532,0.634338358371803
80,1,0.617538999399045,0.618221811406864,0.625780992911527,0.618219973503222,0.618634117284802,0.625277114012698,0.617559716763127,0.625664702219747,0.615588853387731,0.626103348312524,0.626425888926099,0.625089679916269,0.615843095793844,0.617057155422373,0.625979982472463,0.617334795041317,0.625708519816822,0.617119172593754,0.617981066162335,0.626058242414177,0.514777513485278,0.523155283017788,0.514498322603073,0.518458762005299,0.519896995611761,0.515874778594848,0.519508427372406,0.504615227748117,0.515343268462524,0.50876599494226,0.510733400900489,0.507962172337299,0.499154963308262,0.521601718086479,0.514880816528845,0.522209954678563,0.504220886910338,0.508619110606768,0.52269263539448,0.521248469708169,0.618427964345833,0.626425888926099,0.615588853387731,0.00435923880797299,0.515112042495685,0.523155283017788,0.499154963308262,0.0070083943035473,0.510733400900489
81,1,0.634501594822033,0.625769624597567,0.629663530415266,0.617601657473769,0.634975111405707,0.642173670313208,0.634955616661142,0.634492837723679,0.620262476222955,0.619985658231287,0.631503223388712,0.617348049267263,0.629915088522768,0.628315286030117,0.634208063140261,0.642962000024822,0.642281833969891,0.627484381603479,0.621161870368582,0.629590168909158,0.510747233104303,0.528237502835176,0.521531685992062,0.490050590149238,0.487605933031898,0.496788662274203,0.480482146712267,0.489777384224781,0.525891518854394,0.519398792780263,0.525832233508036,0.49120438383574,0.521069616915556,0.534843528557522,0.492225725561153,0.510744597009908,0.513945001610923,0.513202627042429,0.51097134747649,0.523022284606973,0.629789309469017,0.642962000024822,0.617348049267263,0.00791769241962728,0.51208698725946,0.534843528557522,0.480482146712267,0.0162384626284174,0.510744597009908
82,1,0.738008052865641,0.744211284227484,0.749279513119976,0.739581454536657,0.73347034393045,0.746865020789099,0.752250653234246,0.754494975461378,0.755204261348503,0.754030579597972,0.737825959457738,0.748660747318756,0.682188632012966,0.749846691354902,0.748477455084378,0.729893301839703,0.746788395712321,0.750288174722827,0.752534533676657,0.75337462204112,0.612880811213982,0.598818560677011,0.60070188104396,0.630392419935141,0.571443683328585,0.583100256352855,0.615763661746069,0.625956596796909,0.609361764889308,0.606345874016076,0.642087237033627,0.634627624991181,0.506228036169914,0.629830212983887,0.581548393275266,0.544530049171792,0.590570279380011,0.635539962174203,0.595833409920173,0.608052080586382,0.748569101201567,0.755204261348503,0.682188632012966,0.0161252514085102,0.607198977301229,0.642087237033627,0.506228036169914,0.0330230007365973,0.609361764889308
83,1,0.561083450186469,0.563454511043539,0.564577971497313,0.564560907840187,0.565991720024634,0.563062677552043,0.564755605529076,0.564037601961033,0.56590759271269,0.563273080700798,0.565386657207015,0.564680839024738,0.564921091509961,0.562331440392212,0.566200273221321,0.555295904511318,0.566214817876368,0.566516194708589,0.555840049621721,0.565282436930001,0.461787085016695,0.465035180635861,0.460483334226189,0.458390017087137,0.457070015369104,0.468290130009436,0.460987468049049,0.462782384420603,0.445115214642399,0.466471629315629,0.458505947413866,0.459376697955659,0.459092899263515,0.467579667529816,0.454143367803337,0.445373250120672,0.453083276236296,0.453195144341192,0.440526271216394,0.457914528590918,0.564629405261025,0.566516194708589,0.555295904511318,0.00310288888372773,0.458799423338691,0.468290130009436,0.440526271216394,0.00749512828547581,0.453195144341192
84,1,0.573191470343299,0.575021961853701,0.574558248223737,0.575485926269773,0.573491917390252,0.574255141551431,0.575637672496987,0.566500481188124,0.576015674676014,0.560163130914131,0.572748292542406,0.574700828167493,0.573092114064662,0.574743318500577,0.573231924073174,0.574146189273653,0.573987561406734,0.570698848540279,0.575028229326473,0.575807665496217,0.476883761710233,0.469041650795745,0.479212861770422,0.474579454458053,0.481603929699505,0.480819718979543,0.470512584886043,0.498581523631696,0.467347934111281,0.500437182289861,0.482181231972577,0.468710685887457,0.483181234466129,0.450285819605954,0.48183917865238,0.478446678705223,0.479533558477035,0.47940390292194,0.47595590894648,0.471771173050549,0.574200665412542,0.576015674676014,0.560163130914131,0.0037201822497705,0.478829770237822,0.500437182289861,0.450285819605954,0.0106830416081081,0.467347934111281
85,1,0.619300867560292,0.679814004315059,0.745758890179006,0.677571905946733,0.61862492614912,0.620310822977742,0.667920668515307,0.61887100804014,0.67739556342341,0.62214339583213,0.677313027997918,0.668326207761425,0.67625319985798,0.619176399032042,0.603020737325045,0.677162934860113,0.681095739634441,0.622650641681729,0.66886901023775,0.668511655506828,0.511812255503672,0.50291243331385,0.627355843390306,0.518506213703247,0.509606089478759,0.510539892875756,0.507935996634219,0.511423860628367,0.508822577933439,0.504479599826062,0.505400857168238,0.499375316592551,0.510488446485592,0.502241234872635,0.494579745693627,0.505578523051244,0.508203587176235,0.508322949717783,0.517195503030604,0.514980442701907,0.668418931634126,0.745758890179006,0.603020737325045,0.0354797930637588,0.508572763825611,0.627355843390306,0.494579745693627,0.0272929481879533,0.627355843390306
86,1,0.624938900035774,0.616530385381203,0.579332804073146,0.579731761471725,0.578752974803493,0.615581248945509,0.57626910884933,0.624696724101744,0.615909885026885,0.615136139034483,0.616640045671114,0.580005368404902,0.577910064670078,0.616232960045104,0.620474803152057,0.616255619526928,0.618114633225374,0.581268395384893,0.624810385254178,0.615999720479404,0.522107600352991,0.523894631728175,0.489050241076937,0.487463057175262,0.491966636609065,0.506535147958774,0.480018912285075,0.519371399040342,0.530851979552679,0.525711434394252,0.497664483851314,0.47776307269777,0.48466477045706,0.527197733183968,0.517959237308707,0.525605934698073,0.517964020214132,0.478992276067042,0.509682152719405,0.52917645666385,0.615954802753145,0.624938900035774,0.57626910884933,0.0195978647298495,0.513820695014056,0.530851979552679,0.47776307269777,0.0191419249744254,0.522107600352991
87,1,0.582438654225888,0.619054455445919,0.583278871644773,0.620083097950081,0.583389566043563,0.584936595853779,0.620715544480307,0.585529814659421,0.61733423368936,0.585007793849788,0.618633482956353,0.617925175029664,0.629535870913813,0.61727395867048,0.62012203929919,0.61835856551652,0.627752450213188,0.625328487876197,0.629140361797706,0.628490815744025,0.496214898761481,0.504070631706575,0.489613952620854,0.542375837731144,0.492955711095526,0.491619419103059,0.517431603891676,0.485235902013998,0.538357843004673,0.490130069343606,0.509815675443141,0.506879123037771,0.53021885798376,0.514411644450663,0.514023521426371,0.534270901521524,0.528095717808361,0.508972921037539,0.509718321581696,0.535527881018434,0.618496024236437,0.629535870913813,0.582438654225888,0.0183215980333695,0.509766998512418,0.542375837731144,0.485235902013998,0.0179598976353294,0.53021885798376
88,1,0.669284570142593,0.680339366976272,0.60027001352782,0.620674846447734,0.623507624461165,0.670295300335689,0.666998457268215,0.674951990916383,0.668745126398034,0.599029267884393,0.66711998210713,0.672510469630122,0.623206606687495,0.61997011652168,0.742144781585824,0.680613699083034,0.679767688967928,0.667019812021347,0.676810180184088,0.62183592634678,0.522122651028086,0.512057613608587,0.500509634960432,0.507543133756963,0.510119906636329,0.515579970384776,0.495928634790404,0.510928368715386,0.50958460632485,0.504468629838938,0.505773349227104,0.499088562069791,0.505789571440507,0.513199750179719,0.609789585710997,0.504597899107888,0.506275997365129,0.497521692955249,0.512245675473591,0.505575453609233,0.667932554252582,0.742144781585824,0.599029267884393,0.0350584428652736,0.506909565561046,0.609789585710997,0.495928634790404,0.0237705283511783,0.609789585710997
89,1,0.618792664270285,0.623736866447608,0.51952791342885,0.630526744273811,0.61624449081674,0.630790657786091,0.61626605356835,0.579625348536736,0.630130697400596,0.578000609928467,0.579514035110622,0.616444650222074,0.579818557914928,0.617997107703345,0.579337809140319,0.61514942877221,0.616599603768314,0.578967326151395,0.616235909195422,0.618411829851764,0.516999757717537,0.523325379304415,0.381432677233342,0.502985427422795,0.506827825355159,0.482749900579932,0.500044890800664,0.481522906913877,0.489299274648441,0.491842952295782,0.486153369867407,0.501759679083242,0.484290062613095,0.520151308338648,0.48710602289338,0.516468721385282,0.495536102431596,0.488349327777643,0.497762615879599,0.521007922240719,0.616255272192545,0.630790657786091,0.51952791342885,0.0279219196456254,0.496649359155597,0.523325379304415,0.381432677233342,0.029806775268153,0.482749900579932
90,1,0.627180875567286,0.637308829944345,0.580706566237159,0.586167102824272,0.634890626370563,0.585947190855928,0.624348073749755,0.583293974984116,0.624050546196384,0.632804788805514,0.585338169986839,0.581103197878289,0.633004187123096,0.582897517977693,0.582958659202732,0.582835842937103,0.634845150129372,0.632664651291684,0.638726107428563,0.585470242503521,0.520834116902584,0.511094993227687,0.495315939488459,0.501061478139006,0.498353800820086,0.504161959195203,0.509757859401663,0.487825349114202,0.531628429505913,0.527238992355922,0.488802040125828,0.496900554947753,0.516915790701809,0.491932815763171,0.504146316546129,0.502731499188255,0.504239136410775,0.495213827003376,0.522807467921828,0.487135535538475,0.605108824510328,0.638726107428563,0.580706566237159,0.0250696234498497,0.503438907867192,0.531628429505913,0.487135535538475,0.0132631002078702,0.522807467921828
91,1,0.746488153060533,0.725847624006527,0.754832202412047,0.742081245045554,0.746791285869135,0.68272659210519,0.733042692077722,0.752620940503432,0.750630489771513,0.743079837344081,0.752624673862936,0.754015222180809,0.754402299694019,0.73536501884284,0.756088363923121,0.753044152720508,0.74336242817401,0.754692608656497,0.745660316601359,0.748875545294152,0.593095535929698,0.57469156052201,0.599820851931091,0.572687752569868,0.583116278976809,0.490091080756507,0.6248503776459,0.606113614219344,0.633383125828206,0.580765624376021,0.612307628722573,0.631263234238284,0.611579643340776,0.565231591002247,0.613443730538118,0.606390679825364,0.585740192725001,0.628833618752676,0.583163733715123,0.613193189613452,0.747833415581644,0.756088363923121,0.68272659210519,0.0165180755825959,0.602967233075217,0.633383125828206,0.490091080756507,0.0322139223797528,0.613443730538118
92,1,0.566609774820131,0.56787176085279,0.565222875449965,0.566809600014645,0.56586755009898,0.567524694838112,0.566885292601256,0.567700761949426,0.568780480662801,0.566225969611751,0.568697770937608,0.568942027461641,0.566734027831729,0.568866264474488,0.565535799137568,0.562464421963123,0.568088725435444,0.566876423953156,0.55810072044455,0.568788626592686,0.461886675899208,0.457017620702082,0.465556944273002,0.459762988444379,0.463875952107288,0.456276844526335,0.463384576734059,0.454932130078247,0.446862875692268,0.464535697214393,0.44701369194827,0.45021480031668,0.459619174536011,0.450509870048962,0.463534293518601,0.45894802950209,0.443889282129231,0.461424615165215,0.444755629241116,0.453602572747769,0.566880858277206,0.568942027461641,0.55810072044455,0.00255172801893626,0.457982825102086,0.465556944273002,0.443889282129231,0.00704726682538451,0.45021480031668
93,1,0.576719800988278,0.569843783405895,0.575050498604075,0.57781366135588,0.577757996272019,0.576500669855389,0.5761435460208,0.575582271765627,0.576131263471806,0.575637079577971,0.571761312922547,0.577371066220354,0.577374023017684,0.568258047915805,0.567301606416834,0.577636164215463,0.575180530253306,0.575601233310536,0.576532003933366,0.57713994718106,0.466479371327666,0.484303185074576,0.483213478468564,0.455169117536256,0.473700305470628,0.478150541757109,0.459722614189216,0.481601371432501,0.456675914028637,0.481876171300492,0.484184121578622,0.475475991325218,0.475828211161685,0.490151467390103,0.493608203802431,0.474308273177923,0.483142077715873,0.48015958343843,0.479123458810513,0.476213390866499,0.576137404746303,0.57781366135588,0.567301606416834,0.0031730874223935,0.478637000283811,0.493608203802431,0.455169117536256,0.0102847494700501,0.455169117536256
94,1,0.666681545647462,0.667018334644157,0.667746525288053,0.677852506150427,0.668088976306076,0.667354880998023,0.756501645516009,0.667310696438713,0.739103554953839,0.626995004445302,0.625441658477305,0.667047144603738,0.755314849983592,0.668152902501694,0.675289355421473,0.67746566092849,0.66733271497215,0.679709613569921,0.668247012637406,0.668426489688931,0.518568460554518,0.534213382251593,0.524767737909931,0.510574323161266,0.51260592792474,0.507434027923976,0.61314057792398,0.534131998687538,0.640354603698218,0.516770138030126,0.514978720813633,0.506577479371425,0.621492380327398,0.517270873154037,0.508234159163913,0.496039887133558,0.517511409590483,0.506019132751943,0.511996124545917,0.514862125982289,0.668120939403885,0.756501645516009,0.625441658477305,0.0343702133642525,0.51587442942188,0.640354603698218,0.496039887133558,0.0415667694671207,0.61314057792398
95,1,0.621290261220836,0.625558091066529,0.624157067801726,0.62462267829255,0.625691399386352,0.622883042780248,0.62378390184448,0.623943588946142,0.623380878825357,0.62559339281981,0.625169941419217,0.62208937789828,0.621437081302984,0.625801618461837,0.619352006056269,0.620072529590689,0.623824233443094,0.624204998851849,0.62265747239755,0.625892594648355,0.520330751305656,0.515040481077388,0.51781952754466,0.520668230036925,0.506337821297803,0.517839767668249,0.522016460957346,0.517779286577207,0.50256730193668,0.521071949099098,0.51472936449458,0.530449496448844,0.532245624299575,0.517437786501537,0.51715478334347,0.520362871651663,0.521177311024588,0.520873742453917,0.529322221455097,0.514982939641554,0.623883911194618,0.625892594648355,0.619352006056269,0.00193159665685653,0.519085259486952,0.532245624299575,0.50256730193668,0.0070023714094273,0.514982939641554
96,1,0.627289718878091,0.629402389497022,0.6412604791787,0.628941859482068,0.630594725343766,0.630216261834734,0.642105455858275,0.626862370481082,0.634478510702951,0.633049729454926,0.631264543397564,0.632933493386117,0.628973235785483,0.631626664346029,0.632538055375877,0.629286735413434,0.627175361807881,0.627076728719198,0.625164497297078,0.634125084624889,0.522735174909147,0.51919191199706,0.51561596874811,0.519337481062001,0.524008865390161,0.516662024688395,0.512973113987363,0.527897950754792,0.489949663536707,0.514297103910863,0.521382554163803,0.532636522154372,0.52546803993776,0.513939642617443,0.50702163483543,0.512095743808402,0.521789056258562,0.527478429688853,0.515039040091325,0.476519072816088,0.63040549358925,0.642105455858275,0.625164497297078,0.00441205779855588,0.517926968342727,0.532636522154372,0.476519072816088,0.0129438045888824,0.512973113987363
97,1,0.670329575673912,0.669912787512911,0.670248418651224,0.669419975274921,0.6667109917991,0.641342740307893,0.626402621467751,0.682106233715845,0.668668717265904,0.676399597576675,0.676132107761979,0.617466578310603,0.742849849033321,0.676801673104175,0.667352355196087,0.684747881960681,0.669664595799053,0.715654585345229,0.669115912654912,0.669942717215329,0.515049089959109,0.517062549697697,0.518234862792858,0.507403524898248,0.50398416767515,0.509497179728956,0.522236574532016,0.503994363885085,0.516130518854748,0.511148075536579,0.505873257942901,0.496298635258452,0.627808662751877,0.499281628845649,0.510511382228641,0.523079108700585,0.512909737895205,0.583286370637976,0.529184302597598,0.513034330918397,0.66992775236412,0.742849849033321,0.617466578310603,0.0264914828053729,0.512972034406801,0.627808662751877,0.496298635258452,0.0307652701105604,0.627808662751877
